key	text	tooltip
victory_types_display_name_vco_victory_type_ogr_gre_1_rich_walk	Route I - Too Rich to Walk	true
victory_types_display_name_vco_victory_type_ogr_gre_2_overtyrants_reign	Route II - Overtyrant's Reign	true
victory_types_display_name_vco_victory_type_ogr_gre_3_drakecrush	Route III - Drakecrush	true
victory_types_display_name_vco_victory_type_ksl_ort_1_there_can_only_be_one	Route I - There Can Only Be One	true
victory_types_display_name_vco_victory_type_ksl_ort_2_the_last_bastion	Route II - The Last Bastion	true
victory_types_display_name_vco_victory_type_ksl_ort_3_wololo	Route III - Wololo!	true
victory_types_display_name_vco_victory_type_skv_mdr_1_yes_yes_prepare_the_lab	Route I - The Nine Circles of Hell	true
victory_types_display_name_vco_victory_type_skv_mdr_2_the_vermintide_comes	Route II - The Vermintide Comes	true
victory_types_display_name_vco_victory_type_skv_mdr_3_the_frozen_dead	Route III - The Frozen Dead	true
victory_types_display_name_vco_victory_type_tmb_ark_1_thy_kingdom_come	Route I - Thy Kingdom Come	true
victory_types_display_name_vco_victory_type_tmb_ark_2_born_to_serve	Route II - Cursed to Serve	true
victory_types_display_name_vco_victory_type_tmb_ark_3_faithful_servant	Route III - Faithful Servant	true
victory_types_display_name_vco_victory_type_vmp_man_1_restless_dunes	Route I - The Restless Dunes	true
victory_types_display_name_vco_victory_type_vmp_man_2_reclaim_throne	Route II - Reclaiming the Throne	true
victory_types_display_name_vco_victory_type_vmp_man_3_death_comes_for_all	Route III - Death Comes For All	true
victory_types_display_name_vco_victory_type_cst_sar_1_captain_of_the_swordfysh	Route I - Captain of the Swordfysh	true
victory_types_display_name_vco_victory_type_cst_sar_2_daughter_of_manann	Route II - Daughter of Manann	true
victory_types_display_name_vco_victory_type_cst_sar_3_dead_man_s_vengeance	Route III - Dead Man's Vengeance	true
