key	text	tooltip
mission_text_text_vco_cth_the_western_provinces_goods_0	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 0%)	true
mission_text_text_vco_cth_the_western_provinces_goods_1	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 1%)	true
mission_text_text_vco_cth_the_western_provinces_goods_2	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 2%)	true
mission_text_text_vco_cth_the_western_provinces_goods_3	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 3%)	true
mission_text_text_vco_cth_the_western_provinces_goods_4	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 4%)	true
mission_text_text_vco_cth_the_western_provinces_goods_5	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 5%)	true
mission_text_text_vco_cth_the_western_provinces_goods_6	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 6%)	true
mission_text_text_vco_cth_the_western_provinces_goods_7	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 7%)	true
mission_text_text_vco_cth_the_western_provinces_goods_8	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 8%)	true
mission_text_text_vco_cth_the_western_provinces_goods_9	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 9%)	true
mission_text_text_vco_cth_the_western_provinces_goods_10	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 10%)	true
mission_text_text_vco_cth_the_western_provinces_goods_11	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 11%)	true
mission_text_text_vco_cth_the_western_provinces_goods_12	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 12%)	true
mission_text_text_vco_cth_the_western_provinces_goods_13	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 13%)	true
mission_text_text_vco_cth_the_western_provinces_goods_14	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 14%)	true
mission_text_text_vco_cth_the_western_provinces_goods_15	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 15%)	true
mission_text_text_vco_cth_the_western_provinces_goods_16	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 16%)	true
mission_text_text_vco_cth_the_western_provinces_goods_17	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 17%)	true
mission_text_text_vco_cth_the_western_provinces_goods_18	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 18%)	true
mission_text_text_vco_cth_the_western_provinces_goods_19	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 19%)	true
mission_text_text_vco_cth_the_western_provinces_goods_20	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 20%)	true
mission_text_text_vco_cth_the_western_provinces_goods_21	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 21%)	true
mission_text_text_vco_cth_the_western_provinces_goods_22	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 22%)	true
mission_text_text_vco_cth_the_western_provinces_goods_23	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 23%)	true
mission_text_text_vco_cth_the_western_provinces_goods_24	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 24%)	true
mission_text_text_vco_cth_the_western_provinces_goods_25	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 25%)	true
mission_text_text_vco_cth_the_western_provinces_goods_26	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 26%)	true
mission_text_text_vco_cth_the_western_provinces_goods_27	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 27%)	true
mission_text_text_vco_cth_the_western_provinces_goods_28	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 28%)	true
mission_text_text_vco_cth_the_western_provinces_goods_29	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 29%)	true
mission_text_text_vco_cth_the_western_provinces_goods_30	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 30%)	true
mission_text_text_vco_cth_the_western_provinces_goods_31	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 31%)	true
mission_text_text_vco_cth_the_western_provinces_goods_32	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 32%)	true
mission_text_text_vco_cth_the_western_provinces_goods_33	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 33%)	true
mission_text_text_vco_cth_the_western_provinces_goods_34	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 34%)	true
mission_text_text_vco_cth_the_western_provinces_goods_35	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 35%)	true
mission_text_text_vco_cth_the_western_provinces_goods_36	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 36%)	true
mission_text_text_vco_cth_the_western_provinces_goods_37	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 37%)	true
mission_text_text_vco_cth_the_western_provinces_goods_38	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 38%)	true
mission_text_text_vco_cth_the_western_provinces_goods_39	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 39%)	true
mission_text_text_vco_cth_the_western_provinces_goods_40	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 40%)	true
mission_text_text_vco_cth_the_western_provinces_goods_41	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 41%)	true
mission_text_text_vco_cth_the_western_provinces_goods_42	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 42%)	true
mission_text_text_vco_cth_the_western_provinces_goods_43	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 43%)	true
mission_text_text_vco_cth_the_western_provinces_goods_44	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 44%)	true
mission_text_text_vco_cth_the_western_provinces_goods_45	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 45%)	true
mission_text_text_vco_cth_the_western_provinces_goods_46	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 46%)	true
mission_text_text_vco_cth_the_western_provinces_goods_47	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 47%)	true
mission_text_text_vco_cth_the_western_provinces_goods_48	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 48%)	true
mission_text_text_vco_cth_the_western_provinces_goods_49	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 49%)	true
mission_text_text_vco_cth_the_western_provinces_goods_50	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 50%)	true
mission_text_text_vco_cth_the_western_provinces_goods_51	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 51%)	true
mission_text_text_vco_cth_the_western_provinces_goods_52	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 52%)	true
mission_text_text_vco_cth_the_western_provinces_goods_53	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 53%)	true
mission_text_text_vco_cth_the_western_provinces_goods_54	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 54%)	true
mission_text_text_vco_cth_the_western_provinces_goods_55	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 55%)	true
mission_text_text_vco_cth_the_western_provinces_goods_56	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 56%)	true
mission_text_text_vco_cth_the_western_provinces_goods_57	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 57%)	true
mission_text_text_vco_cth_the_western_provinces_goods_58	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 58%)	true
mission_text_text_vco_cth_the_western_provinces_goods_59	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 59%)	true
mission_text_text_vco_cth_the_western_provinces_goods_60	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 60%)	true
mission_text_text_vco_cth_the_western_provinces_goods_61	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 61%)	true
mission_text_text_vco_cth_the_western_provinces_goods_62	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 62%)	true
mission_text_text_vco_cth_the_western_provinces_goods_63	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 63%)	true
mission_text_text_vco_cth_the_western_provinces_goods_64	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 64%)	true
mission_text_text_vco_cth_the_western_provinces_goods_65	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 65%)	true
mission_text_text_vco_cth_the_western_provinces_goods_66	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 66%)	true
mission_text_text_vco_cth_the_western_provinces_goods_67	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 67%)	true
mission_text_text_vco_cth_the_western_provinces_goods_68	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 68%)	true
mission_text_text_vco_cth_the_western_provinces_goods_69	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 69%)	true
mission_text_text_vco_cth_the_western_provinces_goods_70	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 70%)	true
mission_text_text_vco_cth_the_western_provinces_goods_71	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 71%)	true
mission_text_text_vco_cth_the_western_provinces_goods_72	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 72%)	true
mission_text_text_vco_cth_the_western_provinces_goods_73	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 73%)	true
mission_text_text_vco_cth_the_western_provinces_goods_74	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 74%)	true
mission_text_text_vco_cth_the_western_provinces_goods_75	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 75%)	true
mission_text_text_vco_cth_the_western_provinces_goods_76	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 76%)	true
mission_text_text_vco_cth_the_western_provinces_goods_77	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 77%)	true
mission_text_text_vco_cth_the_western_provinces_goods_78	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 78%)	true
mission_text_text_vco_cth_the_western_provinces_goods_79	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 79%)	true
mission_text_text_vco_cth_the_western_provinces_goods_80	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 80%)	true
mission_text_text_vco_cth_the_western_provinces_goods_81	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 81%)	true
mission_text_text_vco_cth_the_western_provinces_goods_82	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 82%)	true
mission_text_text_vco_cth_the_western_provinces_goods_83	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 83%)	true
mission_text_text_vco_cth_the_western_provinces_goods_84	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 84%)	true
mission_text_text_vco_cth_the_western_provinces_goods_85	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 85%)	true
mission_text_text_vco_cth_the_western_provinces_goods_86	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 86%)	true
mission_text_text_vco_cth_the_western_provinces_goods_87	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 87%)	true
mission_text_text_vco_cth_the_western_provinces_goods_88	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 88%)	true
mission_text_text_vco_cth_the_western_provinces_goods_89	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 89%)	true
mission_text_text_vco_cth_the_western_provinces_goods_90	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 90%)	true
mission_text_text_vco_cth_the_western_provinces_goods_91	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 91%)	true
mission_text_text_vco_cth_the_western_provinces_goods_92	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 92%)	true
mission_text_text_vco_cth_the_western_provinces_goods_93	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 93%)	true
mission_text_text_vco_cth_the_western_provinces_goods_94	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 94%)	true
mission_text_text_vco_cth_the_western_provinces_goods_95	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 95%)	true
mission_text_text_vco_cth_the_western_provinces_goods_96	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 96%)	true
mission_text_text_vco_cth_the_western_provinces_goods_97	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 97%)	true
mission_text_text_vco_cth_the_western_provinces_goods_98	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 98%)	true
mission_text_text_vco_cth_the_western_provinces_goods_99	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 99%)	true
mission_text_text_vco_cth_unify_grand_cathay	Grand Cathay must stand united against the forces of Chaos.\\n\\nMaintain control of the following provinces either by direct ownership or through [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
mission_text_text_vco_cth_unify_great_bastion	The [[url:#]]Great Bastion[[/url]] must remain under your control.	true
mission_text_text_vco_cth_unify_ivory_road	Protect your trade routes! Ensure the [[url:#]]Ivory Road[[/url]] is under your rule.	true
mission_text_text_vco_def_cop_1_stellar_pyramids_of_khaine	Sacrifice the bloated toad of Hexoatl upon the stellar altars of the Old Ones.\\n\\nMaintain control of the following settlement either by direct ownership or through [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
mission_text_text_vco_def_cop_2_hell_hath_no_fury_1	<dummy>Ariel sends her agents against you, but they meddle with powers they do not understand. Within the Dreaming Wood the Dark Prince's servants lie in wait. You need only widen the portal further...	true
mission_text_text_vco_def_cop_2_hell_hath_no_fury_2	<dummy>The Shadow King has been a constant thorn in your side, humiliating and thwarting you at every turn. Now he dares bring an army onto the shores of Naggaroth itself. This cannot stand.	true
mission_text_text_vco_def_cop_3_return_of_the_queen_1	Journey to the seat of your power in Naggaroth: Ghrond, the Tower of Prophecy. The Sorceresses of the Dark Convent await your instruction.\\n\\nMaintain control of the following settlement either by direct ownership or through [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
mission_text_text_vco_def_cop_3_return_of_the_queen_2	The Blood Queen has forgotten her place. Humble her before Khaine, either through confederation or destruction.\\n\\nMaintain control of the following settlement either by direct ownership or through [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
mission_text_text_vco_emp_the_1_champions_of_the_empire	Conquer the coast of Lustria. At least six [[url:#]]port settlements[[/url]] must be under your control either directly or via [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
mission_text_text_vco_emp_the_2_the_huntsmarshals_expedition	<dummy>Your explorers have told you about an ancient artifact broken in pieces and hidden by the Lizardmen. Destroy those who are protecting it and claim it for the Empire.	true
mission_text_text_vco_emp_the_2_the_huntsmarshals_expedition_artifacts	<dummy>Locate the artifacts by sacking or razing the temples where they are hidden.	true
mission_text_text_vco_emp_the_3_it_is_round	The expedition doesn't have to stop here. Follow the [[url:#]]Sea Lanes[[/url]] to reach [[url:#]]The Jade Sea[[/url]] and build at least four [[url:#]]port settlements[[/url]] on the Cathayan coast.	true
mission_text_text_vco_emp_the_3_it_is_round_nakai	<dummy>An old enemy lies hidden in the [[url:#]]Jungles of Chi'an[[/url]]. Ensure he doesn't run away this time.	true
mission_text_text_vco_grn_gri_1_boss_east	<dummy>"Everfing I see is mine. All da uvver bits are mine too - I just ain't got there yet. When we reach da end of da whole world, we'll turn around and march back."	true
mission_text_text_vco_grn_gri_2_at_least_5_provinces	Control at least 5 of the following provinces either by direct ownership or through [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
mission_text_text_vco_grn_gri_2_burn_badlands	<dummy>Long ago, the Chaos Dwarfs carefully bred enslaved Greenskins to create a new subspecies: the Black Orc. They sought to make them stronger, hardier and more intelligent - the perfect slaves. They succeeded far beyond their expectations, in all but one respect...	true
mission_text_text_vco_grn_gri_3_unfinished_business_1	<dummy>Grimgor has returned to Karak Kadrin, this time with a colossal battering ram forged by captured Daemonsmiths from the Dark Lands. The stunties are going to need a bigger gate...	true
mission_text_text_vco_grn_gri_3_unfinished_business_2	<dummy>Grimgor's last attempt to take Kislev was thwarted when the Ice Queen repelled his assault with a massive blizzard. This time he comes prepared. A captured Imperial Pyromancer, his mind addled with madcap mushrooms, will keep the ice at bay.	true
mission_text_text_vco_grn_gri_3_unfinished_business_3	<dummy>Grimgor abandoned his last siege of Hell Pit when he grew bored of slaughtering the poor sport sent against him, but rumour has it that Throt the Unclean has crafted more powerful beasts in his fleshlabs. Such a challenge cannot go ignored...	true
mission_text_text_vco_ksl_tgo_1_there_can_only_be_one	The Ice Queen will lead our mighty nation into ruin with her dangerous magicks. She'd already be screaming on a pyre if she did not share the Red Tzar's blood. Nevertheless, Kostaltyn must act. If we win the support of the people, the Tzarina will have no choice but to relenquish her frozen grip on these lands.	true
mission_text_text_vco_ksl_tgo_2_the_last_bastion	<dummy>The Supreme Patriarch knows without a shadow of a doubt that the only thing that stands between his people and annihilation is faith. A bright reflection of the agents of darkness, he sees the land and its people as what he must protect and serve.	true
mission_text_text_vco_ksl_tgo_3_wololo	<dummy>The Old World is rife with corruption, blasphemy, and the worship of lesser gods. Tear down the Temple of Sigmar, disperse the Cult of Ulric, beggar the followers of Handrich! Ursun, Tor, Dazh, Salyak – these are the true gods who will guide the realms of men out of chaos, no others!	true
mission_text_text_vco_lzd_hex_1_begone_thot	<dummy>A servant of the Ancient Enemy defiles the sacred site of [[url:#]]Quintex[[/url]], causing an unacceptable deviation in the Great Plan. Correct the error.	true
mission_text_text_vco_lzd_hex_1_solar_city	<dummy>"Woe to the warm-bloods who trespass against us. Feed them to the beasts of the jungle and leave their bones to bleach upon the golden shores of our land. Let them see that it is folly to intrude upon the Isthmus."	true
mission_text_text_vco_lzd_hex_3_purging_warmbloods	<dummy>The Lizardmen must accomplish the first of the Old Ones' decrees - the extermination of those races not part of the Great Plan. Mazdamundi believes it is pointless to divine the next stages until the first is complete; to do so would only invite further error.	true
mission_text_text_vco_lzd_hex_3_purging_warmbloods_2	If Lustria is to endure, the Geomantic Web linking Hexoatl and Itza must be re-established. Seek an [[img:icon_military_alliance]][[/img]]alliance with the Great White Lizard or seize the First City directly.	true
mission_text_text_vco_nor_wul_1_ragnarok	<dummy>The End Times are nigh. Wulfrik has long cursed the gods for his predicament, but now realises he must pledge himself to one of them if he is to survive the coming apocalypse.	true
mission_text_text_vco_nor_wul_2_the_world_walker	<dummy>After a drunken boast made in sight of the Dark Gods, Wulfrik was cursed to forever wander the earth and seek out the fiercest challengers and slay them in single combat.	true
mission_text_text_vco_nor_wul_2_the_world_walker_override	Occupy at least 5 of these settlements:	true
mission_text_text_vco_nor_wul_3_monster_hunt	Wulfrik leads his World Walkers across the world in search of mighty beasts to slay. Though the rewards are great, so too are the risks.\\nComplete 6 [[url:#]]Monster Hunts[[/url]].	true
mission_text_text_vco_nor_wul_3_monster_hunt_0	Wulfrik leads his World Walkers across the world in search of mighty beasts to slay. Though the rewards are great, so too are the risks.\\nComplete 6 [[url:#]]Monster Hunts[[/url]]. (Current: 0)	true
mission_text_text_vco_nor_wul_3_monster_hunt_1	Wulfrik leads his World Walkers across the world in search of mighty beasts to slay. Though the rewards are great, so too are the risks.\\nComplete 6 [[url:#]]Monster Hunts[[/url]]. (Current: 1)	true
mission_text_text_vco_nor_wul_3_monster_hunt_2	Wulfrik leads his World Walkers across the world in search of mighty beasts to slay. Though the rewards are great, so too are the risks.\\nComplete 6 [[url:#]]Monster Hunts[[/url]]. (Current: 2)	true
mission_text_text_vco_nor_wul_3_monster_hunt_3	Wulfrik leads his World Walkers across the world in search of mighty beasts to slay. Though the rewards are great, so too are the risks.\\nComplete 6 [[url:#]]Monster Hunts[[/url]]. (Current: 3)	true
mission_text_text_vco_nor_wul_3_monster_hunt_4	Wulfrik leads his World Walkers across the world in search of mighty beasts to slay. Though the rewards are great, so too are the risks.\\nComplete 6 [[url:#]]Monster Hunts[[/url]]. (Current: 4)	true
