key	text	tooltip
victory_types_display_name_vco_victory_type_brt_bdx_3_home_sweet_home	Route III - Home Sweet Home	true
victory_types_display_name_vco_victory_type_bst_tau_1_banebeast_naggaroth	Route I - Banebeast of Naggaroth	true
victory_types_display_name_vco_victory_type_bst_tau_2_beastpaths_ruin	Route II - Beastpaths of Ruin	true
victory_types_display_name_vco_victory_type_bst_tau_3_heart_dark	Route III - The Heart of the Dark	true
victory_types_display_name_vco_victory_type_chs_arc_1_beginning_end	Route I - The Beginning of the End	true
victory_types_display_name_vco_victory_type_chs_arc_2_slayer_kings	Route II - Slayer of Kings	true
victory_types_display_name_vco_victory_type_chs_arc_3_end_times	Route III - The End Times	true
victory_types_display_name_vco_victory_type_cst_sar_1_captain_of_the_swordfysh	Route I - Red Seas Under Red Skies	true
victory_types_display_name_vco_victory_type_cst_sar_2_daughter_of_manann	Route II - Daughter of Manann	true
victory_types_display_name_vco_victory_type_cst_sar_3_dead_man_s_vengeance	Route III - Dead Man's Vengeance	true
victory_types_display_name_vco_victory_type_cth_tnp_1_in_harmony	Route I - When The North Wind Blows	true
victory_types_display_name_vco_victory_type_cth_tnp_1_in_harmony_roc	Route I - When The North Wind Blows	true
victory_types_display_name_vco_victory_type_cth_tnp_2_cool_and_aloof	Route II - Castellan of the Great Bastion	true
victory_types_display_name_vco_victory_type_cth_tnp_2_cool_and_aloof_roc	Route II - Castellan of the Great Bastion	true
victory_types_display_name_vco_victory_type_cth_tnp_3_the_northern_expedition	Route III - The Northern Expedition	true
victory_types_display_name_vco_victory_type_cth_tnp_3_the_northern_expedition_roc	Route III - The Northern Expedition	true
victory_types_display_name_vco_victory_type_cth_twp_1_iron_into_gold	Route I - The Silver Tongue	true
victory_types_display_name_vco_victory_type_cth_twp_1_iron_into_gold_roc	Route I - The Silver Tongue	true
victory_types_display_name_vco_victory_type_cth_twp_2_warpstone_hoard	Route II - All That Glitters Is Not Gold	true
victory_types_display_name_vco_victory_type_cth_twp_2_warpstone_hoard_roc	Route II - All That Glitters Is Not Gold	true
victory_types_display_name_vco_victory_type_cth_twp_3_dont_thread_on_ming	Route III - Don't Tread on Ming	true
victory_types_display_name_vco_victory_type_cth_twp_3_dont_thread_on_ming_roc	Route III - Don't Tread on Ming	true
victory_types_display_name_vco_victory_type_cultural	Cultural Victory	true
victory_types_display_name_vco_victory_type_dae_god_1_ascension	Route I - Ascension	true
victory_types_display_name_vco_victory_type_dae_god_1_ascension_roc	Route I - Ascension	true
victory_types_display_name_vco_victory_type_dae_god_2_succeeding_you	Route II - Prince of the Wastes	true
victory_types_display_name_vco_victory_type_dae_god_2_succeeding_you_roc	Route II - Witness Me!	true
victory_types_display_name_vco_victory_type_dae_god_3_frozen_heart	Route III - Succeeding You	true
victory_types_display_name_vco_victory_type_dae_god_3_frozen_heart_roc	Route III - Succeeding You	true
victory_types_display_name_vco_victory_type_def_cop_1_stellar_pyramids_of_khaine	Route I - The Stellar Pyramids of Khaine	true
victory_types_display_name_vco_victory_type_def_cop_2_hell_hath_no_fury	Route II - Hell Hath No Fury	true
victory_types_display_name_vco_victory_type_def_cop_3_return_of_the_queen	Route III - Return of the Queen	true
victory_types_display_name_vco_victory_type_def_gan_1_sacrifice_slaughter	Route I - Hellebron Chaosbane	true
victory_types_display_name_vco_victory_type_def_gan_2_suffer_not_another_queen	Route II - The Purge	true
victory_types_display_name_vco_victory_type_def_gan_3_eternity_awaits	Route III - The Voyage Home	true
victory_types_display_name_vco_victory_type_dwf_gro_1_malekith_grudge	Route I - Snorri Whitebeard's Final Grudge	true
victory_types_display_name_vco_victory_type_dwf_gro_2_high_elf_decision	Route II - The Fate of the Elves	true
victory_types_display_name_vco_victory_type_dwf_gro_3_age_reckoning	Route III - The Age of Reckoning	true
victory_types_display_name_vco_victory_type_economic	Economic Victory	true
victory_types_display_name_vco_victory_type_emp_kar_1_protector_empire	Route I - Protector of the Empire	true
victory_types_display_name_vco_victory_type_emp_kar_2_defier_dark	Route II - Defier of the Dark	true
victory_types_display_name_vco_victory_type_emp_kar_3_karl_uniter	Route III - Darkness Rising	true
victory_types_display_name_vco_victory_type_emp_the_1_champions_of_the_empire	Route I - The Emperor's Mandate	true
victory_types_display_name_vco_victory_type_emp_the_2_the_huntsmarshals_expedition	Route II - That Belongs in a Museum!	true
victory_types_display_name_vco_victory_type_emp_the_3_it_is_round	Route III - On Safari	true
victory_types_display_name_vco_victory_type_grn_gri_1_boss_east	Route I - Boss uv da East	true
victory_types_display_name_vco_victory_type_grn_gri_2_burn_badlands	Route II - Burn Da Badlands	true
victory_types_display_name_vco_victory_type_grn_gri_3_unfinished_business	Route III - Unfinished Business	true
victory_types_display_name_vco_victory_type_hef_tyr_1_defender_ulthuan	Route I - Defender of Ulthuan	true
victory_types_display_name_vco_victory_type_hef_tyr_2_love_and_war	Route II - All's Fair in Love and War	true
victory_types_display_name_vco_victory_type_hef_tyr_3_fate_of_the_soul	Route III - The Fate of the Soul	true
victory_types_display_name_vco_victory_type_kho_ska_1_great_game	Route I - The Great Game	true
victory_types_display_name_vco_victory_type_kho_ska_1_great_game_roc	Route I - The Great Game	true
victory_types_display_name_vco_victory_type_kho_ska_2_blood_god	Route II - Blood for the Blood God	true
victory_types_display_name_vco_victory_type_kho_ska_2_blood_god_roc	Route II - Blood for the Blood God	true
victory_types_display_name_vco_victory_type_kho_ska_3_skull_throne	Route III - Skulls for the Skull Throne	true
victory_types_display_name_vco_victory_type_kho_ska_3_skull_throne_roc	Route III - Skulls for the Skull Throne	true
victory_types_display_name_vco_victory_type_ksl_bor_1_doomslayer	Route I - Doomslayer	true
victory_types_display_name_vco_victory_type_ksl_bor_1_doomslayer_roc	Route I - Doomslayer	true
victory_types_display_name_vco_victory_type_ksl_bor_2_ice_fire	Route II - A Song of Ice and Fire	true
victory_types_display_name_vco_victory_type_ksl_bor_2_old_frontier_roc	Route II - The Old Frontier	true
victory_types_display_name_vco_victory_type_ksl_bor_3_blood_snow	Route III - Blood in the Snow	true
victory_types_display_name_vco_victory_type_ksl_bor_3_blood_snow_roc	Route III - Blood in the Snow	true
victory_types_display_name_vco_victory_type_ksl_kat_1_there_can_only_be_one	Route I - There Can Only Be One	true
victory_types_display_name_vco_victory_type_ksl_kat_1_there_can_only_be_one_roc	Route I - There Can Only Be One	true
victory_types_display_name_vco_victory_type_ksl_kat_2_kislev_love	Route II - From Kislev With Love	true
victory_types_display_name_vco_victory_type_ksl_kat_2_kislev_love_roc	Route II - From Kislev With Love	true
victory_types_display_name_vco_victory_type_ksl_kat_3_defenders_world	Route III - Defenders of the World	true
victory_types_display_name_vco_victory_type_ksl_kat_3_defenders_world_roc	Route III - Defenders of the World	true
victory_types_display_name_vco_victory_type_ksl_tgo_1_there_can_only_be_one	Route I - There Can Only Be One	true
victory_types_display_name_vco_victory_type_ksl_tgo_1_there_can_only_be_one_roc	Route I - There Can Only Be One	true
victory_types_display_name_vco_victory_type_ksl_tgo_2_the_last_bastion	Route II - The Last Bastion	true
victory_types_display_name_vco_victory_type_ksl_tgo_2_the_last_bastion_roc	Route II - The Last Bastion	true
victory_types_display_name_vco_victory_type_ksl_tgo_3_wololo	Route III - Wololo!	true
victory_types_display_name_vco_victory_type_ksl_tgo_3_wololo_roc	Route III - Wololo!	true
victory_types_display_name_vco_victory_type_long	Campaign Victory	true
victory_types_display_name_vco_victory_type_lzd_hex_1_solar_city	Route I - A New Dawn	true
victory_types_display_name_vco_victory_type_lzd_hex_2_begone_thot	Route II - The First Decree	true
victory_types_display_name_vco_victory_type_lzd_hex_3_purging_warmbloods	Route III - Purge the Interlopers	true
victory_types_display_name_vco_victory_type_military	Military Victory	true
victory_types_display_name_vco_victory_type_nor_wul_1_ragnarok	Route I - Ragnarok	true
victory_types_display_name_vco_victory_type_nor_wul_2_the_world_walker	Route II - The World Walker	true
victory_types_display_name_vco_victory_type_nor_wul_3_wheres_my_palico	Route III - Everchieftan	true
victory_types_display_name_vco_victory_type_nur_kug_1_great_game	Route I - The Great Game	true
victory_types_display_name_vco_victory_type_nur_kug_1_great_game_roc	Route I - The Great Game	true
victory_types_display_name_vco_victory_type_nur_kug_2_eastern_poxes	Route II - Eastern Poxes	true
victory_types_display_name_vco_victory_type_nur_kug_2_eastern_poxes_roc	Route II - Toil & Trouble	true
victory_types_display_name_vco_victory_type_nur_kug_3_death_dwarfs	Route III - Death to the Dwarfs!	true
victory_types_display_name_vco_victory_type_nur_kug_3_death_dwarfs_roc	Route III - Death to the Dwarfs!	true
victory_types_display_name_vco_victory_type_ogr_gre_1_rich_walk	Route I - Too Rich to Walk	true
victory_types_display_name_vco_victory_type_ogr_gre_1_rich_walk_roc	Route I - Too Rich to Walk	true
victory_types_display_name_vco_victory_type_ogr_gre_2_overtyrants_reign	Route II - Overtyrant's Reign	true
victory_types_display_name_vco_victory_type_ogr_gre_2_overtyrants_reign_roc	Route II - Overtyrant's Reign	true
victory_types_display_name_vco_victory_type_ogr_gre_3_drakecrush	Route III - Drakecrush	true
victory_types_display_name_vco_victory_type_ogr_gre_3_drakecrush_roc	Route III - Drakecrush	true
victory_types_display_name_vco_victory_type_ogr_skr_1_pilgrim_maw	Route I - Pilgrim of the Maw	true
victory_types_display_name_vco_victory_type_ogr_skr_1_pilgrim_maw_roc	Route I - Pilgrim of the Maw	true
victory_types_display_name_vco_victory_type_ogr_skr_2_age_of_ogres	Route II - The Age of Ogres	true
victory_types_display_name_vco_victory_type_ogr_skr_2_age_of_ogres_roc	Route II - The Age of Ogres	true
victory_types_display_name_vco_victory_type_ogr_skr_3_hunger_power	Route III - Hunger for Power	true
victory_types_display_name_vco_victory_type_ogr_skr_3_hunger_power_roc	Route III - Hunger for Power	true
victory_types_display_name_vco_victory_type_short	Short Campaign Victory	true
victory_types_display_name_vco_victory_type_skv_mdr_1_yes_yes_prepare_the_lab	Route I - The Conquest of Norsca	true
victory_types_display_name_vco_victory_type_skv_mdr_2_the_vermintide_comes	Route II - For Whom The Bell Tolls	true
victory_types_display_name_vco_victory_type_skv_mdr_3_the_frozen_dead	Route III - The Ultimate Harvest	true
victory_types_display_name_vco_victory_type_sla_nka_1_the_great_game	Route I - The Great Game	true
victory_types_display_name_vco_victory_type_sla_nka_1_the_great_game_roc	Route I - The Great Game	true
victory_types_display_name_vco_victory_type_sla_nka_2_paradise_lost	Route II - Paradise Lost	true
victory_types_display_name_vco_victory_type_sla_nka_2_paradise_lost_roc	Route II - Paradise Lost	true
victory_types_display_name_vco_victory_type_sla_nka_3_bloodline_aenarion	Route III - Bloodline of Aenarion	true
victory_types_display_name_vco_victory_type_sla_nka_3_wrath_desire_roc	Route III - Wrath & Desire	true
victory_types_display_name_vco_victory_type_tmb_ark_1_thy_kingdom_come	Route I - Thy Kingdom Come	true
victory_types_display_name_vco_victory_type_tmb_ark_2_born_to_serve	Route II - Cursed to Serve	true
victory_types_display_name_vco_victory_type_tmb_ark_3_faithful_servant	Route III - Faithful Servant	true
victory_types_display_name_vco_victory_type_tze_kai_1_great_game	Route I - The Great Game	true
victory_types_display_name_vco_victory_type_tze_kai_1_great_game_roc	Route I - The Great Game	true
victory_types_display_name_vco_victory_type_tze_kai_2_visions_past	Route II - Visions of the Past	true
victory_types_display_name_vco_victory_type_tze_kai_2_visions_past_roc	Route II - Visions of the Past	true
victory_types_display_name_vco_victory_type_tze_kai_3_visions_future	Route III - Visions of the Future	true
victory_types_display_name_vco_victory_type_tze_kai_3_visions_future_roc	Route III - Visions of the Future	true
victory_types_display_name_vco_victory_type_ultimate	Ultimate Campaign Victory	true
victory_types_display_name_vco_victory_type_vmp_kem_1_cold_mountains_quiet_fields	Route I - Kemmler's Kingdom	true
victory_types_display_name_vco_victory_type_vmp_kem_2_old_world_calls_me	Route II - The Black Arc	true
victory_types_display_name_vco_victory_type_vmp_kem_3_lichemaster	Route III - The Axe Falls	true
victory_types_display_name_vco_victory_type_vmp_man_1_restless_dunes	Route I - The Restless Dunes	true
victory_types_display_name_vco_victory_type_vmp_man_2_reclaim_throne	Route II - Reclaiming the Throne	true
victory_types_display_name_vco_victory_type_vmp_man_3_death_comes_for_all	Route III - Death Comes For All	true
victory_types_display_name_vco_victory_type_wef_twi_1_dreaming_wood	Route I - The Dreaming Wood	true
victory_types_display_name_vco_victory_type_wef_twi_2_vauls_anvils	Route II - Vaul's Anvils	true
victory_types_display_name_vco_victory_type_wef_twi_3_sacred_pools	Route III - The Seeds of Fate	true
victory_types_display_name_vco_victory_type_chs_aza_1_sycophants_gather	Route I - The Sycophants Gather	true
victory_types_display_name_vco_victory_type_chs_aza_2_legions_march	Route II - The Legions March Forth	true
victory_types_display_name_vco_victory_type_chs_aza_3_sigmars_folly	Route III - Sigmar's Folly	true
victory_types_display_name_vco_victory_type_chs_aza_1_sycophants_gather_roc	Route I - The Sycophants Gather	true
victory_types_display_name_vco_victory_type_chs_aza_2_cathay_roc	Route II - The Submission of Cathay	true
victory_types_display_name_vco_victory_type_chs_aza_3_legions_march_roc	Route III - The Legions March Forth	true
victory_types_display_name_vco_victory_type_chs_fes_1_infector_counts	Route I - Summon the Infector Counts!	true
victory_types_display_name_vco_victory_type_chs_fes_2_strange_bedfellows	Route II - Strange Bedfellows	true
victory_types_display_name_vco_victory_type_chs_fes_3_down_sickness	Route III - Down with the Sickness	true
victory_types_display_name_vco_victory_type_chs_fes_1_infector_counts_roc	Route I - Summon the Infector Counts!	true
victory_types_display_name_vco_victory_type_chs_fes_2_strange_bedfellows_roc	Route II - Strange Bedfellows	true
victory_types_display_name_vco_victory_type_chs_fes_3_down_sickness_roc	Route III - Superspreader	true
victory_types_display_name_vco_victory_type_chs_vil_1_the_reckoning	Route I - The Reckoning	true
victory_types_display_name_vco_victory_type_chs_vil_2_puppet_state	Route II - Puppet State	true
victory_types_display_name_vco_victory_type_chs_vil_3_yueyins_diamond	Route III - Yueyin's Diamond	true
victory_types_display_name_vco_victory_type_chs_vil_1_the_reckoning_roc	Route I - The Reckoning	true
victory_types_display_name_vco_victory_type_chs_vil_2_master_puppets_roc	Route II - Master of Puppets	true
victory_types_display_name_vco_victory_type_chs_vil_3_doubters_folly_roc	Route III - The Doubter's Folly	true
victory_types_display_name_vco_victory_type_chs_val_1_blood_snow	Route I - Blood in the Snow	true
victory_types_display_name_vco_victory_type_chs_val_2_bringer_glory	Route II - Bringer of Glory	true
victory_types_display_name_vco_victory_type_chs_val_3_shup_up_daemon	Route III - Shut Up, Daemon!	true
victory_types_display_name_vco_victory_type_chs_val_1_blood_snow_roc	Route I - Blood in the Snow	true
victory_types_display_name_vco_victory_type_chs_val_2_bringer_glory_roc	Route II - Bringer of Glory	true
victory_types_display_name_vco_victory_type_chs_val_3_shup_up_daemon_roc	Route III - Shut Up, Daemon!	true
victory_types_display_name_vco_victory_type_hef_imr_1_eastern_ambitions	Route I - Eastern Ambitions	true
victory_types_display_name_vco_victory_type_hef_imr_2_vengeance_dark_lands	Route II - Vengeance in the Dark Lands	true
victory_types_display_name_vco_victory_type_hef_imr_3_gold_glory	Route III - Gold & Glory	true
victory_types_display_name_vco_victory_type_vmp_hel_1_necrotic_harvest	Route I - The Necrotic Harvest	true
victory_types_display_name_vco_victory_type_vmp_hel_2_killing_fields_cathay	Route II - The Killing Fields of Cathay	true
victory_types_display_name_vco_victory_type_vmp_hel_3_the_summoning	Route III - The Summoning	true
victory_types_display_name_vco_victory_type_cst_cyl_1_ghost_seashell	Route I - Ghost in the Seashell	true
victory_types_display_name_vco_victory_type_cst_cyl_2_what_lurks_below	Route II - What Lurks Below	true
victory_types_display_name_vco_victory_type_cst_cyl_3_rising_tide	Route III - The Rising Tide	true
victory_types_display_name_vco_victory_type_brt_rep_1_desert_crusades	Route I - The Desert Crusades	true
victory_types_display_name_vco_victory_type_brt_rep_2_cleansing_the_land	Route II - Cleansing the Land	true
victory_types_display_name_vco_victory_type_brt_rep_3_lyonesse_lawbringer	Route III - The Lyonesse Lawbringer	true
victory_types_display_name_vco_victory_type_chd_ast_1_steel_sky	Route I - Beneath A Steel Sky	true
victory_types_display_name_vco_victory_type_chd_ast_2_the_culling	Route II - The Culling	true
victory_types_display_name_vco_victory_type_chd_ast_3_hashut_wakes	Route III - Hashut Wakes	true
victory_types_display_name_vco_victory_type_chd_dra_1_show_of_strength	Route I - A Show of Strength	true
victory_types_display_name_vco_victory_type_chd_dra_2_trial_by_fire	Route II - Trial by Fire	true
victory_types_display_name_vco_victory_type_chd_dra_3_the_last_days	Route III - The Last Days of Karaz-a-Karak	true
victory_types_display_name_vco_victory_type_chd_zha_1_storms_end	Route I - Storm’s End	true
victory_types_display_name_vco_victory_type_chd_zha_2_the_harrowing	Route II - The Harrowing	true
victory_types_display_name_vco_victory_type_chd_zha_3_hashuts_ascent	Route III - Hashut’s Ascent	true
victory_types_display_name_vco_victory_type_chd_ast_1_steel_sky_roc	Route I - Beneath A Steel Sky	true
victory_types_display_name_vco_victory_type_chd_ast_2_the_culling_roc	Route II - The Culling	true
victory_types_display_name_vco_victory_type_chd_ast_3_hashut_wakes_roc	Route III - Hashut Wakes	true
victory_types_display_name_vco_victory_type_chd_dra_1_show_of_strength_roc	Route I - A Show of Strength	true
victory_types_display_name_vco_victory_type_chd_dra_2_trial_by_fire_roc	Route II - Trial by Fire	true
victory_types_display_name_vco_victory_type_chd_dra_3_the_last_days_roc	Route III - The Last Days of Karak Kadrin	true
victory_types_display_name_vco_victory_type_chd_zha_1_storms_end_roc	Route I - Daemon May Cry	true
victory_types_display_name_vco_victory_type_chd_zha_2_the_harrowing_roc	Route II - The Harrowing	true
victory_types_display_name_vco_victory_type_chd_zha_3_hashuts_ascent_roc	Route III - Hashut’s Ascent	true
victory_types_display_name_vco_victory_type_emp_vol_1_restless_dunes	Route I - The Restless Dunes	true
victory_types_display_name_vco_victory_type_emp_vol_2_face_your_daemons	Route II - Face Your Daemons	true
victory_types_display_name_vco_victory_type_emp_vol_3_bibliophobe	Route III - Bibliophobe	true
victory_types_display_name_vco_victory_type_chs_bel_1_shadows_albion	Route I - Shadows Over Albion	true
victory_types_display_name_vco_victory_type_chs_bel_2_no_strings_on_me	Route II - There Are No Strings On Me	true
victory_types_display_name_vco_victory_type_chs_bel_3_aetherophasic_engine	Route III - The Aetherophasic Engine	true
victory_types_display_name_vco_victory_type_bst_mal_1_badlands_bloodground	Route I - Blood in the Badlands	true
victory_types_display_name_vco_victory_type_bst_mal_2_seed_of_hate	Route II - The Seed of Hate	true
victory_types_display_name_vco_victory_type_bst_mal_3_bane_of_death	Route III - The Unmaker	true
victory_types_display_name_vco_victory_type_skv_ric_1_nightmare_drakenmoor	Route I - The Nightmare of Drakenmoor	true
victory_types_display_name_vco_victory_type_skv_ric_2_ascension	Route II - The Ascent	true
victory_types_display_name_vco_victory_type_skv_ric_3_fozzriks_flying_fastness	Route III - Blood in the Badlands	true
victory_types_display_name_vco_victory_type_cth_yua_1_the_jade_compass	Route I - The Jade Compass	true
victory_types_display_name_vco_victory_type_cth_yua_2_harmony_through_unity	Route II - Unity	true
victory_types_display_name_vco_victory_type_cth_yua_3_the_spymaster	Route III - Tinker, Tailor, Dragon, Spy	true
victory_types_display_name_vco_victory_type_ksl_mot_1_malediction_of_ruin	Route I - The Malediction of Ruin	true
victory_types_display_name_vco_victory_type_ksl_mot_2_toil_and_trouble	Route II - Toil & Trouble	true
victory_types_display_name_vco_victory_type_ksl_mot_3_the_new_frontier	Route III - The New Frontier	true
victory_types_display_name_vco_victory_type_ksl_mot_3_the_new_frontier_roc	Route III - Nightmare of the Wastes	true
victory_types_display_name_vco_victory_type_tze_cha_1_shadows_of_change	Route I - Shadows of Change	true
victory_types_display_name_vco_victory_type_tze_cha_2_puppet_state	Route II - The Many-Faced King	true
victory_types_display_name_vco_victory_type_tze_cha_3_faceless_war	Route III - Face Off	true
victory_types_display_name_vco_victory_type_lzd_nak_1_the_reawakening	Route I - The Reawakening	true
victory_types_display_name_vco_victory_type_lzd_nak_2_homecoming	Route II - Homecoming	true
victory_types_display_name_vco_victory_type_lzd_nak_3_the_wanderer	Route III - Not All Who Wander Are Lost	true
victory_types_display_name_vco_victory_type_skv_esh_1_shadow_and_blade	Route I - The Shadow & The Blade	true
victory_types_display_name_vco_victory_type_skv_esh_2_knives_in_the_dark	Route II - Knives in the Dark	true
victory_types_display_name_vco_victory_type_skv_esh_3_year_of_the_rat	Route III - Year of the Rat	true
victory_types_display_name_vco_victory_type_dwf_ung_1_last_slayer_king	Route I - The Last Slayer King	true
victory_types_display_name_vco_victory_type_dwf_ung_2_wayward_sons	Route II - Wayward Sons	true
victory_types_display_name_vco_victory_type_dwf_ung_3_reunification	Route III - Reunification	true
victory_types_display_name_vco_victory_type_vmp_vla_1_fourth_vampire_war	Route I - The Fourth Vampire War	true
victory_types_display_name_vco_victory_type_vmp_vla_2_slaughter_slopes	Route II - Slaughter on the Slopes	true
victory_types_display_name_vco_victory_type_vmp_vla_3_hearts_of_ice	Route III - The Frozen Throne	true
victory_types_display_name_vco_victory_type_hef_ala_1_hope_springs_eternal	Route I - Hope Springs Eternal	true
victory_types_display_name_vco_victory_type_hef_ala_2_mortal_worlds_torment	Route II - Mortal World's Torment	true
victory_types_display_name_vco_victory_type_hef_ala_3_oakhearts_plea	Route III - Oakheart's Plea	true
victory_types_display_name_vco_victory_type_nor_thr_1_ice_age_cometh	Route I - The Ice Age Cometh	true
victory_types_display_name_vco_victory_type_nor_thr_2_age_of_the_beast	Route II - Age of the Beast	true
victory_types_display_name_vco_victory_type_nor_thr_3_troll_king	Route III - King of the Trolls	true
victory_types_display_name_vco_victory_type_hef_nag_1_shadows_over_naggaroth	Route I - Shadows Over Naggaroth	true
victory_types_display_name_vco_victory_type_hef_nag_2_amulet_of_sunfire	Route II - In The Pale Moonlight	true
victory_types_display_name_vco_victory_type_hef_nag_3_the_eternal_war	Route III - The Eternal War	true
victory_types_display_name_vco_victory_type_dwf_bel_1_the_reckoning	Route I - The Iron Oath	true
victory_types_display_name_vco_victory_type_dwf_bel_2_friend_or_foe	Route II - Into The West	true
victory_types_display_name_vco_victory_type_dwf_bel_3_karak_eight_peaks	Route III - The War for the Eight Peaks	true
victory_types_display_name_vco_victory_type_grn_ska_1_worlds_edge_warlord	Route I - Worlds Edge Warlord	true
victory_types_display_name_vco_victory_type_grn_ska_2_squig_feast	Route II - A Culinary Crusade	true
victory_types_display_name_vco_victory_type_grn_ska_3_karak_eight_peaks	Route III - The War for the Eight Peaks	true
victory_types_display_name_vco_victory_type_skv_mor_1_the_chorus_grows	Route I - Headtaker	true
victory_types_display_name_vco_victory_type_skv_mor_2_withering_idol	Route II - The Withering Idol	true
victory_types_display_name_vco_victory_type_skv_mor_3_karak_eight_peaks	Route III - The War for the Eight Peaks	true
victory_types_display_name_vco_victory_type_def_hag_1_shadow_blade	Route I - The Shadow & The Blade	true
victory_types_display_name_vco_victory_type_def_hag_2_norscan_nightmare	Route II - The Nightmare from the North	true
victory_types_display_name_vco_victory_type_def_hag_3_tyrant_hag_graef	Route III - Lord of Ruin	true
