key	text	tooltip
mission_text_text_vco_chs_arc_3_end_times	<dummy>“Fear me mortals, for I am the Anointed, the favoured Son of Chaos, the Scourge of the World. The armies of the gods rally behind me, and it is by my will and by my sword that your weakling nations shall fall.”	true
mission_text_text_vco_common_nagash_books_collected	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].	true
mission_text_text_vco_common_nagash_books_collected_volkmar	Seal all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].	false
mission_text_text_vco_common_nagash_books_collected_0	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].\\n(Current: 0)	false
mission_text_text_vco_common_nagash_books_collected_1	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].\\n(Current: 1)	false
mission_text_text_vco_common_nagash_books_collected_2	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].\\n(Current: 2)	false
mission_text_text_vco_common_nagash_books_collected_3	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].\\n(Current: 3)	false
mission_text_text_vco_common_nagash_books_collected_4	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].\\n(Current: 4)	false
mission_text_text_vco_common_nagash_books_collected_5	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].\\n(Current: 5)	false
mission_text_text_vco_common_nagash_books_collected_6	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].\\n(Current: 6)	false
mission_text_text_vco_common_nagash_books_collected_7	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].\\n(Current: 7)	false
mission_text_text_vco_common_nagash_books_collected_8	Collect all the [[col:subtitle_daemon_prince]]Books of Nagash[[/col]].\\n(Current: 8)	false
mission_text_text_vco_cst_sar_1_captain_of_the_swordfysh	<dummy>Commander of the Swordfysh, a mighty galleon crewed by hundreds, Aranessa and her crew prefer boarding actions to thundering broadsides. The ship roves the Tilean Sea and beyond, raiding and pillaging any who cross her path. Make them all fear the crossed tridents upon her sails.	true
mission_text_text_vco_cst_sar_2_daughter_of_manann	<dummy>Rumour has it that saltwater flows through her veins instead of blood. That she rose fully grown from the waves in a froth of gore. The truth, unknown to most, is not so magnificent - Aranessa was born a mutant in Skjold and thrown into the sea by her own Norscan tribe. Her crews and victims alike believe Manann, Lord of the Seas, watches over her, and the seas rage as the Swordfysh sails into the wealthiest ports.\\n	true
mission_text_text_vco_cst_sar_3_dead_man_s_vengeance	<dummy>“Sartosa burned and we fled, but a mighty vengeance was born in us that day. Your death did not dull my spirit. You'll have your vengeance, Jaego. I swear it.”	true
mission_text_text_vco_cth_the_northern_expedition	<dummy>Miao's sister, [[url:#]]Shen-Zoo[[/url]], [[url:#]]Dragon of Light[[/url]], was last seen venturing beyond the mountains of Norsca before her disappearance. After communion with the great god bear, Ursun, the Dragon Emperor now knows that she has been imprisoned somewhere within the [[url:#]]Chaos Wastes[[/url]].	true
mission_text_text_vco_cth_the_northern_expedition_obfuscate	Search [[url:#]]Dark Fortresses[[/url]] for [[url:#]]Shen-Zoo[[/url]] via [[img:sword_of_khaine]][[/img]]conquest or through [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
mission_text_text_vco_cth_the_northern_expedition_obfuscate_roc	Search [[url:#]]Dark Fortresses[[/url]] for the [[url:#]]Old One Relic[[/url]] via [[img:sword_of_khaine]][[/img]]conquest or through [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
mission_text_text_vco_cth_the_northern_expedition_roc	<dummy>The Dragon Emperor commands his daughter to lead an expedition into the [[url:#]]Chaos Wastes[[/url]]. Not even the Storm Dragon knows the true purpose of her mission, only that she must search the [[url:#]]Dark Fortresses[[/url]] of the Chaos worshippers for an ancient relic once stolen from the Old Ones many centuries ago.	true
mission_text_text_vco_cth_the_western_provinces_caravans	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.	true
mission_text_text_vco_cth_the_western_provinces_caravans_0	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.\\n(Current: 0)	true
mission_text_text_vco_cth_the_western_provinces_caravans_1	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.\\n(Current: 1)	true
mission_text_text_vco_cth_the_western_provinces_caravans_2	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.\\n(Current: 2)	true
mission_text_text_vco_cth_the_western_provinces_caravans_3	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.\\n(Current: 3)	true
mission_text_text_vco_cth_the_western_provinces_caravans_4	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.\\n(Current: 4)	true
mission_text_text_vco_cth_the_western_provinces_caravans_5	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.\\n(Current: 5)	true
mission_text_text_vco_cth_the_western_provinces_caravans_6	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.\\n(Current: 6)	true
mission_text_text_vco_cth_the_western_provinces_caravans_7	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.\\n(Current: 7)	true
mission_text_text_vco_cth_the_western_provinces_caravans_8	Complete the [[url:#]]Ivory Road[[/url]] with at least 9 caravans.\\n(Current: 8)	true
mission_text_text_vco_cth_the_western_provinces_goods	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.	true
mission_text_text_vco_cth_the_western_provinces_goods_0	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 0%)	true
mission_text_text_vco_cth_the_western_provinces_goods_1	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 1%)	true
mission_text_text_vco_cth_the_western_provinces_goods_2	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 2%)	true
mission_text_text_vco_cth_the_western_provinces_goods_3	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 3%)	true
mission_text_text_vco_cth_the_western_provinces_goods_4	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 4%)	true
mission_text_text_vco_cth_the_western_provinces_goods_5	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 5%)	true
mission_text_text_vco_cth_the_western_provinces_goods_6	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 6%)	true
mission_text_text_vco_cth_the_western_provinces_goods_7	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 7%)	true
mission_text_text_vco_cth_the_western_provinces_goods_8	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 8%)	true
mission_text_text_vco_cth_the_western_provinces_goods_9	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 9%)	true
mission_text_text_vco_cth_the_western_provinces_goods_10	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 10%)	true
mission_text_text_vco_cth_the_western_provinces_goods_11	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 11%)	true
mission_text_text_vco_cth_the_western_provinces_goods_12	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 12%)	true
mission_text_text_vco_cth_the_western_provinces_goods_13	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 13%)	true
mission_text_text_vco_cth_the_western_provinces_goods_14	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 14%)	true
mission_text_text_vco_cth_the_western_provinces_goods_15	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 15%)	true
mission_text_text_vco_cth_the_western_provinces_goods_16	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 16%)	true
mission_text_text_vco_cth_the_western_provinces_goods_17	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 17%)	true
mission_text_text_vco_cth_the_western_provinces_goods_18	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 18%)	true
mission_text_text_vco_cth_the_western_provinces_goods_19	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 19%)	true
mission_text_text_vco_cth_the_western_provinces_goods_20	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 20%)	true
mission_text_text_vco_cth_the_western_provinces_goods_21	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 21%)	true
mission_text_text_vco_cth_the_western_provinces_goods_22	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 22%)	true
mission_text_text_vco_cth_the_western_provinces_goods_23	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 23%)	true
mission_text_text_vco_cth_the_western_provinces_goods_24	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 24%)	true
mission_text_text_vco_cth_the_western_provinces_goods_25	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 25%)	true
mission_text_text_vco_cth_the_western_provinces_goods_26	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 26%)	true
mission_text_text_vco_cth_the_western_provinces_goods_27	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 27%)	true
mission_text_text_vco_cth_the_western_provinces_goods_28	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 28%)	true
mission_text_text_vco_cth_the_western_provinces_goods_29	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 29%)	true
mission_text_text_vco_cth_the_western_provinces_goods_30	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 30%)	true
mission_text_text_vco_cth_the_western_provinces_goods_31	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 31%)	true
mission_text_text_vco_cth_the_western_provinces_goods_32	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 32%)	true
mission_text_text_vco_cth_the_western_provinces_goods_33	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 33%)	true
mission_text_text_vco_cth_the_western_provinces_goods_34	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 34%)	true
mission_text_text_vco_cth_the_western_provinces_goods_35	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 35%)	true
mission_text_text_vco_cth_the_western_provinces_goods_36	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 36%)	true
mission_text_text_vco_cth_the_western_provinces_goods_37	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 37%)	true
mission_text_text_vco_cth_the_western_provinces_goods_38	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 38%)	true
mission_text_text_vco_cth_the_western_provinces_goods_39	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 39%)	true
mission_text_text_vco_cth_the_western_provinces_goods_40	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 40%)	true
mission_text_text_vco_cth_the_western_provinces_goods_41	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 41%)	true
mission_text_text_vco_cth_the_western_provinces_goods_42	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 42%)	true
mission_text_text_vco_cth_the_western_provinces_goods_43	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 43%)	true
mission_text_text_vco_cth_the_western_provinces_goods_44	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 44%)	true
mission_text_text_vco_cth_the_western_provinces_goods_45	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 45%)	true
mission_text_text_vco_cth_the_western_provinces_goods_46	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 46%)	true
mission_text_text_vco_cth_the_western_provinces_goods_47	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 47%)	true
mission_text_text_vco_cth_the_western_provinces_goods_48	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 48%)	true
mission_text_text_vco_cth_the_western_provinces_goods_49	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 49%)	true
mission_text_text_vco_cth_the_western_provinces_goods_50	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 50%)	true
mission_text_text_vco_cth_the_western_provinces_goods_51	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 51%)	true
mission_text_text_vco_cth_the_western_provinces_goods_52	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 52%)	true
mission_text_text_vco_cth_the_western_provinces_goods_53	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 53%)	true
mission_text_text_vco_cth_the_western_provinces_goods_54	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 54%)	true
mission_text_text_vco_cth_the_western_provinces_goods_55	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 55%)	true
mission_text_text_vco_cth_the_western_provinces_goods_56	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 56%)	true
mission_text_text_vco_cth_the_western_provinces_goods_57	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 57%)	true
mission_text_text_vco_cth_the_western_provinces_goods_58	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 58%)	true
mission_text_text_vco_cth_the_western_provinces_goods_59	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 59%)	true
mission_text_text_vco_cth_the_western_provinces_goods_60	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 60%)	true
mission_text_text_vco_cth_the_western_provinces_goods_61	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 61%)	true
mission_text_text_vco_cth_the_western_provinces_goods_62	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 62%)	true
mission_text_text_vco_cth_the_western_provinces_goods_63	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 63%)	true
mission_text_text_vco_cth_the_western_provinces_goods_64	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 64%)	true
mission_text_text_vco_cth_the_western_provinces_goods_65	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 65%)	true
mission_text_text_vco_cth_the_western_provinces_goods_66	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 66%)	true
mission_text_text_vco_cth_the_western_provinces_goods_67	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 67%)	true
mission_text_text_vco_cth_the_western_provinces_goods_68	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 68%)	true
mission_text_text_vco_cth_the_western_provinces_goods_69	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 69%)	true
mission_text_text_vco_cth_the_western_provinces_goods_70	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 70%)	true
mission_text_text_vco_cth_the_western_provinces_goods_71	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 71%)	true
mission_text_text_vco_cth_the_western_provinces_goods_72	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 72%)	true
mission_text_text_vco_cth_the_western_provinces_goods_73	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 73%)	true
mission_text_text_vco_cth_the_western_provinces_goods_74	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 74%)	true
mission_text_text_vco_cth_the_western_provinces_goods_75	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 75%)	true
mission_text_text_vco_cth_the_western_provinces_goods_76	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 76%)	true
mission_text_text_vco_cth_the_western_provinces_goods_77	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 77%)	true
mission_text_text_vco_cth_the_western_provinces_goods_78	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 78%)	true
mission_text_text_vco_cth_the_western_provinces_goods_79	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 79%)	true
mission_text_text_vco_cth_the_western_provinces_goods_80	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 80%)	true
mission_text_text_vco_cth_the_western_provinces_goods_81	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 81%)	true
mission_text_text_vco_cth_the_western_provinces_goods_82	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 82%)	true
mission_text_text_vco_cth_the_western_provinces_goods_83	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 83%)	true
mission_text_text_vco_cth_the_western_provinces_goods_84	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 84%)	true
mission_text_text_vco_cth_the_western_provinces_goods_85	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 85%)	true
mission_text_text_vco_cth_the_western_provinces_goods_86	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 86%)	true
mission_text_text_vco_cth_the_western_provinces_goods_87	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 87%)	true
mission_text_text_vco_cth_the_western_provinces_goods_88	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 88%)	true
mission_text_text_vco_cth_the_western_provinces_goods_89	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 89%)	true
mission_text_text_vco_cth_the_western_provinces_goods_90	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 90%)	true
mission_text_text_vco_cth_the_western_provinces_goods_91	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 91%)	true
mission_text_text_vco_cth_the_western_provinces_goods_92	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 92%)	true
mission_text_text_vco_cth_the_western_provinces_goods_93	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 93%)	true
mission_text_text_vco_cth_the_western_provinces_goods_94	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 94%)	true
mission_text_text_vco_cth_the_western_provinces_goods_95	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 95%)	true
mission_text_text_vco_cth_the_western_provinces_goods_96	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 96%)	true
mission_text_text_vco_cth_the_western_provinces_goods_97	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 97%)	true
mission_text_text_vco_cth_the_western_provinces_goods_98	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 98%)	true
mission_text_text_vco_cth_the_western_provinces_goods_99	Trade a minimum of [[img:icon_caravan_cargo]][[/img]]13140 goods with the west.\\n(Current: 99%)	true
mission_text_text_vco_cth_unify_grand_cathay	<dummy>Miao Ying gathers a great host under her banner, drawing from all the levies within the Northern Provinces. For too long she has safeguarded the Great Bastion, repelling countless incursions, yet denied every chance at reprisal. The Jade Dragon denounces his sister's reckless ambition, but his protestations are dismissed as yet another storm in a teacup. The north wind blows strongly, a clear omen of war and glory. Who is he to deny prophecy?	true
mission_text_text_vco_cth_unify_great_bastion	<dummy>“My siblings resent me, thinking me favoured for I am the eldest. They envy my station. They are wrong! I am cursed with responsibility, the ultimate responsibility... Should I fail and the Bastion falls, then Cathay is doomed, and they will be jealous of nothing but a wasteland!”	true
mission_text_text_vco_cth_unify_ivory_road	<dummy>At the Tower of Ashshair, Zhao Ming once came to an agreement with Greasus Goldtooth: Cathay's caravans would have safe passage through the Ogre's lands, as long as a toll was paid. In the years since that bargain was struck, Greasus has risen to the rank of Overtyrant - leader of the Ogre Kingdoms, and his tolls have become increasingly exorbitant. The Iron Dragon must rein in the gluttonous Ogre's excesses, or else abandon all pretenses of diplomacy and secure the Ivory Road by force of arms.	true
mission_text_text_vco_cth_zha_1_iron_into_gold	<dummy>Though the Ivory Road reaps enormous profits, it is also used to exert influence over foreign powers and further Cathay's interests abroad. In Shang-Yang, the largest city in the Western Provinces, weary merchants and envoys are provided with every comfort and showered with luxurious gifts, thus ensuring they are more amenable to the Dragon Emperor's demands.	true
mission_text_text_vco_cth_zha_2_warpstone_hoard	<dummy>The strange elements found in the Warpstone Desert have only deepened Zhao's fascination with alchemy. Having ascertained the location of hoards of warpstone abroad, the Iron Dragon feels he now has enough information to launch an expedition into the west.	true
mission_text_text_vco_cth_zha_3_black_fortress	<dummy>To ensure the safety of caravans travelling through Gnoblar Country, the Iron Dragon must do battle with zombies from the Haunted Forest, Chaos Dwarf slavers from the Black Fortress, and even the infamous Nurglite daemon Zin-Fa the Ever-Pustulent. Since his defeat by Zhao and his brothers at Shang-Wu, Ku'gath has returned to the mortal realm and now plagues the Dragon Isles.	true
mission_text_text_vco_cth_zha_3_black_fortress_roc	<dummy>The Legion of Azgorh have abandoned their previous arrangement with the Iron Dragon and now brazenly attack his caravans from their stronghold of Black Fortress. They will soon learn the folly of their actions.	true
mission_text_text_vco_dae_god_1_ascension	<dummy>“Gods of Chaos... I have tasted but a morsel of your power... Look at what I have achieved! Let me feast upon it! Kislev will be mine, and together, we will serve you. Bestow me with your terrible grace!”	true
mission_text_text_vco_dae_god_2_succeeding_you_1	<dummy>The so-called "Everchosen" presumptuously commands you to serve in his armies. The Godslayer answers to no one! Archaon must be taught a lesson in humility.	true
mission_text_text_vco_dae_god_2_succeeding_you_2	<dummy>The Red Tzar, Boris Ursus, stands against you. His faith in the false god Ursun is not a strength, but a weakness. One that you will easily exploit.	true
mission_text_text_vco_dae_god_2_succeeding_you_3	<dummy>Be'lakor... the betrayer. Through unknown means he has achieved physical form once more and now doubtless plots against you on the Isle of Albion. Banish him back to the shadows.	true
mission_text_text_vco_dae_god_2_succeeding_you_roc	<dummy>“The Dark Brothers mean to crown some spineless southerner as Everchosen, leader of all the armies of Chaos. Fools! They will know their folly when they bear witness to my trail of destruction. From east to west, all will fear my name!”	true
mission_text_text_vco_dae_god_3_frozen_heart	<dummy>“Ursun has forsaken you. He has forsaken Kislev! Give yourselves fully to the Dark Brothers. Only through their strength will we find salvation!”	true
mission_text_text_vco_def_cop_1_stellar_pyramids_of_khaine	Sacrifice the bloated toad of Hexoatl upon the stellar altars of the Old Ones.\\n\\nMaintain control of the following settlement either by direct ownership or through [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
mission_text_text_vco_def_cop_2_hell_hath_no_fury_1	<dummy>Ariel sends her agents against you, but they meddle with powers they do not understand. Within the Dreaming Wood the Dark Prince's servants lie in wait. You need only widen the portal further...	true
mission_text_text_vco_def_cop_2_hell_hath_no_fury_2	<dummy>The Shadow King has been a constant thorn in your side, humiliating and thwarting you at every turn. Now he dares bring an army onto the shores of Naggaroth itself. This cannot stand.	true
mission_text_text_vco_def_cop_3_return_of_the_queen_1	Journey to the seat of your power in Naggaroth: Ghrond, the Tower of Prophecy. The Sorceresses of the Dark Convent await your instruction.\\n\\nMaintain control of the following settlement either by direct ownership or through [[img:icon_vassal]][[/img]]vassals and [[img:icon_military_alliance]][[/img]]military allies:	true
