key	text	tooltip
cdir_events_dilemma_choice_details_localised_choice_title_vco_vmp_man_dilemma_ossified_portalTHIRD	Sylvania is presently of no concern. I must focus my efforts elsewhere.	false
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_aza_dilemma_supplicants_comeFIRST	Khazrak the One-Eye	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_aza_dilemma_supplicants_comeSECOND	The King of Bretonnia	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_aza_dilemma_supplicants_comeTHIRD	The Briarmaven of Woe	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_aza_dilemma_supplicants_comeFOURTH	The Ice Queen	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_aza_dilemma_supplicants_comeFIRST	This Beastlord brays loudly for all to hear. It is a sound of primal lust, a promise of many nights of rutting soon to come.	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_aza_dilemma_supplicants_comeSECOND	The Bretonnian begs you to strike off his head with his own blade, utterly convinced of the justification of the act.	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_aza_dilemma_supplicants_comeTHIRD	A Dryad of the forests kneels before you, guised in the alluring form of a beautiful, lithe elf-maiden. It is said her skills of seduction rival even those of your own...	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_aza_dilemma_supplicants_comeFOURTH	Kislev's Tzarina promises a night of wonder within her Ice Palace. She asks only that you grant her an heir.	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_fes_dilemma_lustrian_plagueFIRST	Befoul the Waters	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_fes_dilemma_lustrian_plagueSECOND	Taint the Air	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_fes_dilemma_lustrian_plagueFIRST	Dump the contents of the Cauldron of a Thousand Poxes into the River Reik. The contagion will flow across the Empire, bringing death and misery to many.	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_fes_dilemma_lustrian_plagueSECOND	Stoke the Plague Furnaces deep beneath their cities. The tainted air will waft up from the sewers, rendering the largest population centres almost uninhabitable.	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_vil_dilemma_the_reckoningFIRST	Break His Mind	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_vil_dilemma_the_reckoningSECOND	Bind His Body	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_vil_dilemma_the_reckoningFIRST	Shatter Archaon's mind, leaving him as little more than a gibbering automaton who will wordlessly obey Vilitch's every command.	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_vil_dilemma_the_reckoningSECOND	Carve his flesh with Tzeentchian runes of binding. His mind will remain intact, but he will be trapped within a body that answers only to the Curseling.	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_val_dilemma_nkari_approachesFIRST	Cut Off His Head	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_chs_val_dilemma_nkari_approachesSECOND	Rip Out His Heart	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_val_dilemma_nkari_approachesFIRST	With one deft blow, Valkia parts N'Kari's head from his shoulders. His skull will surely make a worthy offering to Khorne!	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_chs_val_dilemma_nkari_approachesSECOND	The Spear Slaupnir sings out, deftly plucking N'kari's heart from his chest. Valkia smiles as she bites into it, relishing the Greater Daemon's stolen strength.	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_vmp_hel_dilemma_dark_bargainFIRST	Accept the Bargain	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_vmp_hel_dilemma_dark_bargainSECOND	Reject the Bargain	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_vmp_hel_dilemma_dark_bargainFIRST	Tears welling in his eyes, Helman abandons his quest, and farewells his brothers for what he knows is the last time. The Darkforged Vessel shatters, and the daemonic entity nestles itself within its new mortal shell.	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_vmp_hel_dilemma_dark_bargainSECOND	“You lie, daemon! My brothers would never forsake me!”	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_cst_cyl_dilemma_finest_hourFIRST	The Folly of Malekith	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_cst_cyl_dilemma_finest_hourSECOND	Garamont's Triumph	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_cst_cyl_dilemma_finest_hourTHIRD	Finubar's Lament	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_cst_cyl_dilemma_finest_hourFOURTH	The Tale of Cylostra	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_cst_cyl_dilemma_finest_hourFIRST	A comic opera depicting Malekith's disastrous attempt to walk into the Flame of Asuryan. It will surely have her audience doubled over in fits of laughter!	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_cst_cyl_dilemma_finest_hourSECOND	This song was very popular in Cylostra's homeland of Bretonnia. It is a tale of triumph depicting Calarad of Garamont's victory over the fallen knight Merovech of Mousillon.	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_cst_cyl_dilemma_finest_hourTHIRD	A sorrowful tale about an Everqueen's unfaithful heart. Cylostra sings it so beautifully that even the fish begin to weep.	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_cst_cyl_dilemma_finest_hourFOURTH	A grand operatic performance complete with elaborate sets, costumed zombies, and even a cameo appearance by Cymbals, Cylostra's pet monkey.	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_brt_rep_dilemma_eternal_warFIRST	The Southlands Crusade	true
cdir_events_dilemma_choice_details_localised_choice_label_vco_brt_rep_dilemma_eternal_warSECOND	The Badlands Crusade	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_brt_rep_dilemma_eternal_warFIRST	Repanse raises her sword to the sky and declares that the Chevaliers de Lyonesse shall march south, into the sweltering jungles of the Southlands. The peasants whisper prayers and hold their trinkets close, for these lands are strongly reminiscent of Athel Loren back home.	true
cdir_events_dilemma_choice_details_localised_choice_title_vco_brt_rep_dilemma_eternal_warSECOND	Repanse levels her holy blade to the north, in the direction of the Badlands. The Bretonnians are no strangers to the Greenskins. A chance to strike at their homeland has them chomping at the bit.	true
